pool_id,pool_label,treated_code,treated_name,treatment_status,unit_role,industry,att,pre_mspe,n_donors
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,-7.884482873643243,7.492232307525802,1611
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,-0.6614749556849185,3.13268666033421,1583
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,27.011846146869008,9.050166013101263,1417
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,-2.8599063100705067,1.0014337387858507,1584
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,-31.449650941993823,1.1425890235367027,1616
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,-3.697218194713128,6.172985306114077,1615
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,-11.021476295221108,4.797501703424384,1591
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,-10.42530089947715,0.37168128678753115,1585
P2,All Australia exc. NSW,117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,-8.173270246615905,19.808817854096212,1425
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Total,-6.9465718003284636,0.0029941935377263374,1614
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,-5.274998428974077,3.725935156045332,1583
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,16.98732377650642,0.8190654226566727,1421
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.338270320260797,4.391565586067779,1588
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Population,-13.622136009597284,0.04968674310338888,1616
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,-2.1541367944717464,1.0079008738200976,1613
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,-10.486596000729728,0.06512240110970999,1591
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,-9.53566998318214,20.36718198368757,1585
P2,All Australia exc. NSW,117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,-7.970532453236231,339.4761299737264,1425
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Total,-7.092715635457334,0.17482972199993296,1616
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Accommodation and food services,-6.731714705519214,15.40555134182982,1586
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Arts and recreation services,2.651543023081016,9.444351353197199,1420
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Retail trade,-4.391280838205873,0.24195471675262584,1588
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Population,-1.61662975335733,0.009916931593148789,1612
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Income: Total,1.9546000494295537,15.351457251435008,1614
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Income: Retail trade,-10.678295004838633,25.48429039313581,1591
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Income: Accommodation and food services,-3.8560466871756014,3.6663510685512213,1587
P2,All Australia exc. NSW,120021388,Leichhardt - Annandale,Spillover,spillover,Income: Arts and recreation services,-0.09715530228372415,51.72173460446942,1425
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Total,-14.310797965118697,2.310702913891009,1614
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Accommodation and food services,-16.599538328394598,4.04818456075475,1583
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Arts and recreation services,-6.07447400006522,22.96520944993403,1420
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Retail trade,-15.08648133685058,3.6993215659358416,1586
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Population,-1.2166114111668094,0.01165228958381428,1612
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Income: Total,2.0094640719500867,0.20167657890659435,1614
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Income: Retail trade,-9.25773501395684,24.512782552595148,1591
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Income: Accommodation and food services,2.6586275546743985,2.839230302311104,1587
P2,All Australia exc. NSW,120021387,Balmain,Spillover,spillover,Income: Arts and recreation services,-12.28374215235601,1.8946855409363508,1425
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Total,-5.112367805072552,1.632865073326553,1616
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Accommodation and food services,-7.563590473663595,17.734333707057335,1584
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Arts and recreation services,1.6105754472965141,2.392451721159922,1423
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Retail trade,-3.1175256461996477,4.7132872314133945,1588
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Population,-1.2384316524219419,0.015159751516778935,1612
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Total,3.408759075834247,10.653167090312039,1614
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Retail trade,-19.7518853847151,2.3951515418279197,1591
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Accommodation and food services,-2.597157162706987,158.6937659597562,1587
P2,All Australia exc. NSW,120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Arts and recreation services,-22.32838191478043,449.62712430740214,1425
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Total,-6.965829834885976,0.9640666765099524,1616
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Accommodation and food services,-5.2388227468295625,0.44865014508303863,1586
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Arts and recreation services,6.064119412324698,2.2561452275137253,1420
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Retail trade,-8.539526307418107,3.7881864553048503,1588
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Population,-1.7694472935556813,0.004771364910817233,1612
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Income: Total,-1.3285059356748878,3.4965919570361907,1614
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Income: Retail trade,-10.610454494010888,9.682467240457184,1591
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Income: Accommodation and food services,-6.776394392497548,0.9666863975531885,1587
P2,All Australia exc. NSW,118011345,Paddington - Moore Park,Spillover,spillover,Income: Arts and recreation services,-1.9917915130899668,115.92546403232403,1425
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Total,-3.400686220163635,4.915087342259831,1614
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Accommodation and food services,18.34872961427344,15.691516952978757,1586
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Arts and recreation services,1.7467952794410664,0.5735933937401627,1424
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Retail trade,-7.095106805914166,0.18758638269824826,1588
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Population,-2.629944343732241,0.018169217551926048,1616
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Total,-10.221533969007234,7.981029094278037,1615
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Retail trade,-23.07289063055118,85.3371778118301,1581
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Accommodation and food services,-16.41771814415144,70.51348547083154,1587
P2,All Australia exc. NSW,118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Arts and recreation services,-19.285894267764743,21.4171812436658,1425
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Total,8.326182274440386,0.23616518375996276,964
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Population,-14.425098030447886,0.002067397002166461,964
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Retail trade,8.692253712625366,9.435365298913034,949
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Accommodation and food services,7.661670966852914,0.4040327958174482,950
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Arts and recreation services,21.29525031484319,0.6843789525001682,926
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Total,5.123469795524611,31.230345522194625,961
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Retail trade,-4.430991044167638,13.51599209074324,948
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Accommodation and food services,3.707521288315469,1.810582317603247e-4,950
P3,Capital cities only (exc. Greater Sydney),117031337,Sydney - Haymarket - The Rocks,Full,treated,Income: Arts and recreation services,-14.258409550759177,0.004161972098761144,927
P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Total,-4.198585573089484,0.9744882409125404,964
P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Population,-18.32498835430251,0.0016539187454437875,964
P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Retail trade,-5.751898842166445,10.182186269404417,950
P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Accommodation and food services,-12.262539750230617,3.297259284415758,950
P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Total,3.1486211090135705,7.310387404190393,963
P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Retail trade,7.886035724658835,19.626464834691248,949
P3,Capital cities only (exc. Greater Sydney),117031329,Darlinghurst,Full,treated,Income: Accommodation and food services,-3.2204834537620406,7.52484123823065,947
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Total,-6.357008666087917,1.4634365157763165,964
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Population,-8.490785699547514,0.06960921468475077,964
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Retail trade,-7.9035565846809535,5.026867843262387,950
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Accommodation and food services,-13.523686956372872,0.6153556943724106,950
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Arts and recreation services,-4.489782880081518,24.159358093858877,925
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Income: Total,14.050739791992783,7.1248204671724915,962
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Income: Retail trade,6.778401502206833,10.24362592019909,950
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Income: Accommodation and food services,-2.003979472022479,6.346239783873791,949
P3,Capital cities only (exc. Greater Sydney),117031333,Potts Point - Woolloomooloo,Full,treated,Income: Arts and recreation services,3.232463778120767,31.868209516945857,927
P3,Capital cities only (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Total,0.41913448171282397,0.06321132384642973,964
P3,Capital cities only (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Population,-4.387796611560927,0.005217788626643099,962
P3,Capital cities only (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Retail trade,-2.5344444090807037,3.2123914666117948,950
P3,Capital cities only (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Accommodation and food services,-1.1424392826994065,0.7020168876282208,950
P3,Capital cities only (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Total,-7.28564008467482,19.101996073005253,962
P3,Capital cities only (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Retail trade,-11.588876074244363,23.638597015956634,949
P3,Capital cities only (exc. Greater Sydney),117031336,Surry Hills,Partial,treated,Income: Accommodation and food services,-7.998110942286992,6.093795333314873,950
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Total,-9.690357068370728,0.06650457984652079,963
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Population,-10.509768370308825,0.005985386129784416,964
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Retail trade,2.267400849957459,6.989485689781131,950
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Accommodation and food services,-17.739190903359518,1.4254234569797505e-5,950
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Arts and recreation services,12.249814270057646,1.0721404945063882,927
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Total,-13.123264196719042,0.7329384329789859,959
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Retail trade,-14.599078435749677,60.006918519101845,950
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Accommodation and food services,-11.207552631764704,7.449172184976894e-4,950
P3,Capital cities only (exc. Greater Sydney),117031334,Pyrmont - Ultimo,Partial,treated,Income: Arts and recreation services,-31.252907007593468,2.519997137869272,927
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Total,-5.477537956124375,0.43006263957087437,964
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Accommodation and food services,3.8843590538223602,1.8126492499657487,950
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Arts and recreation services,9.107389123752244,10.185716821762822,925
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Retail trade,1.7400793811128992,1.0876545519896497,950
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Population,-4.881798433054712,0.01654836550385381,964
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Total,-3.2422983808389225,35.10214275742662,962
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Retail trade,-8.327150610209626,2.5094205346565825,950
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Accommodation and food services,-13.973142930771074,13.73084347764119,947
P3,Capital cities only (exc. Greater Sydney),117031332,Newtown - Camperdown - Darlington,Spillover,spillover,Income: Arts and recreation services,-5.422000178083614,34.900916288252695,927
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Total,-1.6833482247226996,0.09360263928407306,963
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Accommodation and food services,-7.395068762534469,3.849299753251284,949
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Arts and recreation services,5.554876574261857,3.3963379015847748,925
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Retail trade,-4.120988632302168,1.6535328006984722,950
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Population,-2.0973179961540915,0.008633627059143997,964
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Income: Total,3.343539157117521,0.5493629227973862,963
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Income: Retail trade,-11.46769563002109,0.14336971540347618,950
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Income: Accommodation and food services,-10.427321666560074,8.646020872610113e-4,947
P3,Capital cities only (exc. Greater Sydney),117031331,Glebe - Forest Lodge,Spillover,spillover,Income: Arts and recreation services,3.023996209581526,97.52151791511241,927
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Total,-7.792728238728782,0.008663112562256662,963
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Accommodation and food services,-0.2554834082367042,4.137888414905515,950
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Arts and recreation services,2.8915449779709874,24.6912289766339,925
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Retail trade,7.278019789983905,0.6243980580378834,950
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Population,-26.16023162893921,0.2203437209391763,964
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Income: Total,-3.7420787579820427,13.563805762141342,963
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Income: Retail trade,-13.71063234676898,26.824265029765023,950
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Income: Accommodation and food services,-5.978883837586603,0.4826136262491054,947
P3,Capital cities only (exc. Greater Sydney),117031335,Redfern - Chippendale,Spillover,spillover,Income: Arts and recreation services,-7.17376671116579,6.438313758310462,927
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Total,-7.695596918236606,5.040288994937725,963
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Accommodation and food services,-1.6787692560933039,2.7762447499487246,950
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Arts and recreation services,17.34702229033846,18.562030367143986,917
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Retail trade,-3.295200908604324,0.48479336341948553,949
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Population,-26.69061485143553,0.6080102207493381,964
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Total,-2.703210827345688,5.284994438676105,963
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Retail trade,-9.403644269158155,2.8747182838500747,950
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Accommodation and food services,-10.042195985383247,0.1522620174606275,948
P3,Capital cities only (exc. Greater Sydney),117031338,Waterloo - Beaconsfield,Spillover,spillover,Income: Arts and recreation services,-6.008569260920481,26.03923473006558,927
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Total,-6.585527328074917,0.20099504618686515,963
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Accommodation and food services,-5.4688125931024985,3.240797022339963,950
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Arts and recreation services,15.025785732868185,1.3693522425383602,926
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Retail trade,4.39302289981305,3.3558777863757596,950
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Population,-11.948362934316933,0.12193575475470346,964
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Income: Total,5.724817124964905,0.449610156654361,963
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Income: Retail trade,-9.062645609711312,0.011772405814796466,950
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Income: Accommodation and food services,-9.131393208613277,21.92685821219827,947
P3,Capital cities only (exc. Greater Sydney),117031330,Erskineville - Alexandria,Spillover,spillover,Income: Arts and recreation services,-6.4358697587333324,353.19183017454816,927
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Total,-7.059879866129296,8.289048313065457e-4,964
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Accommodation and food services,-6.3939720827419295,14.000727457017023,950
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Arts and recreation services,-3.398419433362944,5.040720764118815,923
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Retail trade,-4.522532315763857,0.571995308209436,950
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Population,-6.323403792609798,0.0028336291572800226,964
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Income: Total,3.9802201518576035,15.080818140280599,963
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Income: Retail trade,-9.991175989301055,25.145779094003622,950
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Income: Accommodation and food services,-3.3188570567798124,2.4968960560478637,950
P3,Capital cities only (exc. Greater Sydney),120021388,Leichhardt - Annandale,Spillover,spillover,Income: Arts and recreation services,12.636851739994606,38.892882800579045,925
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Total,-13.926052947890225,1.0357017078696957,963
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Accommodation and food services,-16.821118723646567,3.5410065638498063,950
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Arts and recreation services,-11.505603802488928,16.365687230343433,924
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Retail trade,-15.824591103358628,2.7187847214262546,950
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Population,-6.975117370328121,9.152738547895624e-4,963
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Income: Total,6.017844526810769,1.145820145238707,963
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Income: Retail trade,-10.69791123027012,15.039005327784565,950
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Income: Accommodation and food services,1.079762822010719,2.4164014204416553,948
P3,Capital cities only (exc. Greater Sydney),120021387,Balmain,Spillover,spillover,Income: Arts and recreation services,-13.182107065272854,1.3485705607655507,927
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Total,-5.342142954974953,0.8684789302995017,964
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Accommodation and food services,-8.152357485560882,18.867494718820183,950
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Arts and recreation services,0.4165679149359131,1.0943453204415816,926
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Retail trade,-3.74565640724987,3.630906169305069,950
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Population,-6.939113199146189,0.002266026414457158,964
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Total,6.005945357238734,11.843819144712835,963
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Retail trade,-18.849019042870516,2.627549396420659,950
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Accommodation and food services,-3.480413865826241,99.00422665904763,949
P3,Capital cities only (exc. Greater Sydney),120021389,Lilyfield - Rozelle,Spillover,spillover,Income: Arts and recreation services,-12.654883198997515,421.2278023629477,927
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Total,-6.939603514442299,0.3502216217343428,964
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Accommodation and food services,-5.628656648597887,0.6821904480546273,950
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Arts and recreation services,-1.7799435999791744,6.5804467879874995,921
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Retail trade,-8.678711152293799,2.8287923658100986,950
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Population,-7.157299162724821,0.017851155166065585,964
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Income: Total,2.826740122936004,6.434690203759486,963
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Income: Retail trade,-10.367481567811724,7.565436624405695,950
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Income: Accommodation and food services,-6.309716172690787,0.5643155940809048,950
P3,Capital cities only (exc. Greater Sydney),118011345,Paddington - Moore Park,Spillover,spillover,Income: Arts and recreation services,-3.3973287313263207,127.38303121523566,927
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Total,-3.0132739102429724,2.9499699679620717,963
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Accommodation and food services,15.563219364060599,22.34257130222707,948
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Arts and recreation services,0.5323012880651751,1.5428362355479113,926
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Retail trade,-7.614790682707368,0.02841408310699735,950
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Population,-5.821435114037851,0.012954148040478602,964
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Total,-8.815904611321294,8.656909116535775,962
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Retail trade,-29.289882829717815,158.1316226685807,945
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Accommodation and food services,-16.12320177257965,58.45761773379757,950
P3,Capital cities only (exc. Greater Sydney),118011341,Bondi Junction - Waverly,Spillover,spillover,Income: Arts and recreation services,-19.977359236464945,22.500271653747618,927
